business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,total_reviews,earlier_reviews,recent_reviews,review_growth,average_rating,earlier_average_rating,recent_average_rating,rating_change,total_checkins,earlier_checkins,recent_checkins,checkin_growth,review_change,checkin_change,rating_change_for_score,review_trend_norm,checkin_trend_norm,rating_trend_norm,engagement_score,merchant_status,merchant_sentiment_score,sentiment_review_count,engagement_polarity,sentiment_polarity,priority_group,top_cx_theme
h0tUOsL3sRYVqSQlxWjW5g,Minerva Indian Restaurant,19050 Bruce B Downs Blvd,Tampa,FL,33647.0,28.1460177958,-82.354815,4.0,289,1,"{'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'CoatCheck': 'True', 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'Smoking': ""u'outdoor'"", 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'DogsAllowed': 'False', 'HappyHour': 'True', 'BusinessAcceptsBitcoin': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'Corkage': 'True', 'ByAppointmentOnly': 'False', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'BYOB': 'True', 'OutdoorSeating': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': True, 'saturday': False}""}","Bars, Beer Bar, Nightlife, Restaurants, Indian, Pakistani, Buffets, Halal, Southern","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",306,22,26,0.1818181818181818,3.950980392156863,2.772727272727273,3.615384615384616,0.8426573426573425,359,11,17,0.5454545454545454,4,6,0.8426573426573425,0.5384615384615384,0.5892857142857142,0.6053321678321678,0.5702630702630702,Growing,0.04,10.0,High,Positive,Expand,"food_product_quality,service_speed"
1PMlvTeQr3BpTm6GqOEckQ,Panda Express,"4200 George J. Bean Parkway, Terminal E",Tampa,FL,33607.0,27.976146,-82.532111,2.5,7,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'Caters': 'True', 'DriveThru': 'True'}","Pan Asian, Chinese, Restaurants, Fast Food","{'Monday': '5:30-21:30', 'Tuesday': '5:30-21:30', 'Wednesday': '5:30-21:30', 'Thursday': '5:30-21:30', 'Friday': '5:30-21:30', 'Saturday': '5:30-21:30', 'Sunday': '5:30-21:30'}",7,1,1,0.0,2.7142857142857144,1.0,1.0,0.0,12,1,1,0.0,0,0,0.0,0.5,0.5535714285714285,0.5,0.5178571428571428,Stable,-0.7,2.0,High,Negative,Monitor / Intervene,"service_speed,staff_behavior"
D1AGSvIci0E53E1Yix1mXA,Taco Bell,1701 East Fowler Avenue,Tampa,FL,33612.0,28.054546,-82.440837,2.5,14,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}"", 'WiFi': ""'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'True', 'RestaurantsDelivery': 'True'}","Mexican, Restaurants, Tex-Mex, Breakfast & Brunch, Fast Food, Tacos","{'Monday': '8:0-1:0', 'Tuesday': '8:0-1:0', 'Wednesday': '8:0-1:0', 'Thursday': '8:0-1:0', 'Friday': '8:0-1:0', 'Saturday': '8:0-1:0', 'Sunday': '8:0-1:0'}",14,2,2,0.0,2.357142857142857,1.0,1.0,0.0,17,2,1,-0.5,0,-1,0.0,0.5,0.5476190476190476,0.5,0.5158730158730158,Stable,-0.8250000000000001,4.0,High,Negative,Monitor / Intervene,"staff_behavior,order_accuracy_wait_time"
gkqfNyv3D84B0WR5GZOpZQ,Originals Italian Restaurant & Bar,9436 State Rd,Philadelphia,PA,19114.0,40.049706,-74.989807,3.0,42,1,"{'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True'}","Food Delivery Services, Pizza, Restaurants, Sandwiches, Food, Beer, Wine & Spirits","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",44,3,3,0.0,2.8181818181818183,4.0,3.6666666666666665,-0.3333333333333335,46,0,0,,0,0,-0.3333333333333335,0.5,0.5535714285714285,0.4583333333333333,0.5085978835978835,Declining,0.3833333333333333,6.0,Low,Positive,Growth Opportunity,"staff_behavior,food_product_quality"
R_Wi9jh57H_OzzAVWO71Bw,Psomi,701 N Howard Ave,Tampa,FL,33606.0,27.950161,-82.482754,4.5,280,1,"{'WiFi': ""u'free'"", 'Caters': 'True', 'Corkage': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'HasTV': 'False', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'HappyHour': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BYOB': 'False'}","Mediterranean, Breakfast & Brunch, Bagels, Restaurants, Food, Bakeries, Greek","{'Monday': '0:0-0:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",290,48,63,0.3125,4.468965517241379,4.458333333333333,4.412698412698413,-0.04563492063492,228,28,49,0.75,15,21,-0.04563492063492,0.6442307692307693,0.6785714285714285,0.494295634920635,0.6223587369420702,Growing,0.843,10.0,High,Positive,Expand,"food_product_quality,cleanliness_ambiance"
kgZjJTGNc6WjKVBiSqNUoA,En Mi Viejo San Juan,7657 W Hillsborough Ave,Tampa,FL,33615.0,27.9975942846,-82.5656077072,4.5,20,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'DogsAllowed': 'True', 'BYOB': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'none'"", 'Corkage': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True'}","Puerto Rican, Food Trucks, Sandwiches, Restaurants, Food, Caribbean","{'Thursday': '15:0-20:0', 'Friday': '15:0-20:0', 'Saturday': '15:0-20:0', 'Sunday': '15:0-20:0'}",20,4,4,0.0,4.35,4.0,4.0,0.0,3,1,0,-1.0,0,-1,0.0,0.5,0.5476190476190476,0.5,0.5158730158730158,Stable,0.48125,8.0,High,Positive,Expand,"food_product_quality,staff_behavior"
ES8YqqXVu2TO6o2iwAOYSQ,Chef Thai & Sushi,"1155 S Dale Mabry Hwy, Ste 22",Tampa,FL,33629.0,27.9326118,-82.5063215,3.5,148,1,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'Corkage': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BYOB': 'False'}","Restaurants, Sushi Bars, Thai","{'Monday': '17:0-20:0', 'Tuesday': '17:0-20:0', 'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-20:0'}",150,5,4,-0.2,3.7466666666666666,3.6,3.25,-0.3500000000000001,279,3,2,-0.3333333333333333,-1,-1,-0.3500000000000001,0.4903846153846153,0.5476190476190476,0.45625,0.5018772893772893,Declining,0.2277777777777777,9.0,Low,Positive,Growth Opportunity,"food_product_quality,staff_behavior"
TcJ1bB2omO0CIoEC4xtSxg,Tampa Pizza Company,4110 Henderson Blvd,Tampa,FL,33629.0,27.927386,-82.512608,3.0,30,1,"{'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': None}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'None'}","Chicken Wings, Restaurants, Pizza, Italian, Wraps","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",30,4,4,0.0,3.066666666666667,2.25,4.75,2.5,18,5,3,-0.4,0,-2,2.5,0.5,0.5416666666666666,0.8125,0.5833333333333333,Growing,0.21,8.0,High,Positive,Expand,"food_product_quality,service_speed"
ktM6aYuzqWd-kA8SIWswiQ,Winnie's Manayunk,4266 Main St,Philadelphia,PA,19127.0,40.024735,-75.2222673,3.5,599,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Caters': 'True', 'GoodForKids': 'True', 'BYOBCorkage': ""'no'"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BYOB': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'CoatCheck': 'False', 'Smoking': ""u'no'"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'GoodForDancing': 'False', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Bakeries, Bars, Beer Bar, American (Traditional), Event Planning & Services, Food, American (New), Cocktail Bars, Nightlife, Caterers, Restaurants, Tapas/Small Plates, Breakfast & Brunch","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-16:0'}",615,20,22,0.1,3.575609756097561,3.85,3.954545454545455,0.1045454545454545,889,16,8,-0.5,2,-8,0.1045454545454545,0.5192307692307693,0.5059523809523809,0.5130681818181818,0.513435175935176,Declining,0.285,10.0,Low,Positive,Growth Opportunity,"food_product_quality,staff_behavior"
nF5QByCz21MY0KLtSoB5KA,Penrose Diner,2016 Penrose Ave,Philadelphia,PA,19145.0,39.9122173,-75.1827641,4.0,386,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'WiFi': ""u'no'"", 'Caters': 'True', 'BikeParking': 'True', 'HappyHour': 'False', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Comfort Food, Diners, Breakfast & Brunch, Restaurants","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",403,14,17,0.2142857142857142,3.8486352357320097,3.928571428571429,3.882352941176471,-0.0462184873949578,1126,18,17,-0.0555555555555555,3,-1,-0.0462184873949578,0.5288461538461539,0.5476190476190476,0.4942226890756303,0.5274096818214464,Growing,0.47,10.0,High,Positive,Expand,"staff_behavior,food_product_quality"
6_Gsn1ZxSosWb6mZusap0Q,Sweet Soul,1101 S Howard Ave,Tampa,FL,33606.0,27.9325705,-82.483258,4.5,198,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'DriveThru': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'""}","Restaurants, Ice Cream & Frozen Yogurt, Acai Bowls, Vegan, Food, Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Tuesday': '8:30-21:0', 'Wednesday': '8:30-21:0', 'Thursday': '8:30-21:0', 'Friday': '8:30-16:0', 'Saturday': '8:30-21:0', 'Sunday': '8:30-21:0'}",203,22,18,-0.1818181818181818,4.522167487684729,4.454545454545454,4.444444444444445,-0.0101010101010095,226,20,19,-0.05,-4,-1,-0.0101010101010095,0.4615384615384615,0.5476190476190476,0.4987373737373738,0.4984984151650818,Declining,0.8,10.0,Low,Positive,Growth Opportunity,"food_product_quality,staff_behavior"
sCPx4Sy4I1wMeZwsTzCFRg,Chipotle Mexican Grill,1000 S Broad St,Philadelphia,PA,19146.0,39.9386420632,-75.1668745431,1.5,24,1,"{'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Event Planning & Services, Mexican, Restaurants, Caterers, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}",25,3,3,0.0,1.44,1.0,1.0,0.0,11,0,1,,0,1,0.0,0.5,0.5595238095238094,0.5,0.5198412698412698,Stable,-0.875,6.0,High,Negative,Monitor / Intervene,"staff_behavior,food_product_quality"
4hH1lt7mHPbl4r2O7LH6nA,Jordan Johnson's Gourmet Seafood,7199 Buselton Ave,Philadelphia,PA,19149.0,40.0450716,-75.0606831,3.5,128,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True'}","Restaurants, Seafood","{'Monday': '15:0-22:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-0:0', 'Friday': '15:0-0:0', 'Saturday': '15:0-0:0'}",131,4,1,-0.75,3.534351145038168,3.25,5.0,1.75,57,0,2,,-3,2,1.75,0.4711538461538461,0.5654761904761904,0.71875,0.557615995115995,Growing,0.1499999999999999,5.0,High,Positive,Expand,"food_product_quality,staff_behavior"
A55glg6ynzqjNAbRyTI3ig,Nifty Fifty's,2700 S 10th St,Philadelphia,PA,19148.0,39.9157811,-75.1647757,3.5,27,1,"{'RestaurantsTakeOut': 'True', 'Caters': 'True', 'HappyHour': 'False', 'BikeParking': 'False', 'Alcohol': ""u'none'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'BYOB': 'False', 'Corkage': 'False', 'RestaurantsTableService': 'False', 'HasTV': 'False', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'""}","Fast Food, Breakfast & Brunch, Juice Bars & Smoothies, Desserts, Burgers, Restaurants, Food","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",28,7,9,0.2857142857142857,3.678571428571429,3.142857142857143,4.0,0.8571428571428572,17,4,5,0.25,2,1,0.8571428571428572,0.5192307692307693,0.5595238095238094,0.6071428571428572,0.5521978021978022,Growing,0.21,10.0,High,Positive,Expand,"food_product_quality,service_speed"
WN8wJ8PiBcfSPVWtZZhZfA,Daiva's Grille,6750 Ridge Ave,Philadelphia,PA,19128.0,40.0413479,-75.2255195,3.5,92,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': None, 'brunch': True, 'breakfast': True}"", 'HasTV': 'False', 'Alcohol': ""u'none'"", 'DriveThru': 'False', 'RestaurantsTableService': 'True', 'BYOB': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}""}","Restaurants, Diners, American (Traditional), Italian","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",97,1,2,1.0,3.525773195876289,5.0,5.0,0.0,106,0,0,,1,0,0.0,0.5096153846153846,0.5535714285714285,0.5,0.522130647130647,Growing,0.9733333333333332,3.0,High,Positive,Expand,"staff_behavior,food_product_quality"
jHk1OJi16n3BlO3LxkH8cw,Rybrew,2816 W Girard Ave,Philadelphia,PA,19130.0,39.974214,-75.182504,4.5,210,1,"{'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'HasTV': 'False', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Beer, Wine & Spirits, Salad, Sandwiches, Food, American (New)","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",215,5,8,0.6,4.404651162790698,5.0,4.5,-0.5,488,7,5,-0.2857142857142857,3,-2,-0.5,0.5288461538461539,0.5416666666666666,0.4375,0.5128205128205128,Declining,0.825,10.0,Low,Positive,Growth Opportunity,"food_product_quality,staff_behavior"
HuawlT4tXzCXL8ftyvCZ0Q,Topgolf,10690 Palm River Rd,Tampa,FL,33619.0,27.9298601275,-82.3342503906,4.0,734,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'GoodForKids': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsReservations': 'True', 'Smoking': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'None', 'NoiseLevel': ""u'loud'"", 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTakeOut': 'True'}","Golf, Sports Bars, Nightlife, Active Life, Bars, Restaurants, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-23:0'}",758,31,27,-0.1290322580645161,4.060686015831134,3.4516129032258065,4.148148148148148,0.6965352449223414,1636,33,31,-0.0606060606060606,-4,-2,0.6965352449223414,0.4615384615384615,0.5416666666666666,0.5870669056152926,0.5161430730427146,Stable,0.435,10.0,High,Positive,Expand,"cleanliness_ambiance,staff_behavior"
